,Trial,Participant,Tree.Node.Key,display,Reaction.Time,Zone.Name,Response,Correct,audio1,audio2,X,voice,wav1_type,wav2_type,Sex,Age,BirthCountry,Date,TimeTaken,Approvals,Location
524,70,641aeb66db7a4cd773b3d97b,task-2z3l,abx,1725.7,buttonB,Second,1,voice_10_clone_060.mp3,voice_10_human_060.mp3,NA,10,clone,human,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
525,71,641aeb66db7a4cd773b3d97b,task-2z3l,abx,1093.1,buttonA,First,1,voice_11_human_060.mp3,voice_11_clone_060.mp3,NA,11,human,clone,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
526,72,641aeb66db7a4cd773b3d97b,task-2z3l,abx,653,buttonB,Second,1,voice_07_clone_060.mp3,voice_07_human_060.mp3,NA,7,clone,human,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
527,73,641aeb66db7a4cd773b3d97b,task-2z3l,abx,741.2,buttonB,Second,1,voice_12_clone_060.mp3,voice_12_human_060.mp3,NA,12,clone,human,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
528,75,641aeb66db7a4cd773b3d97b,task-2z3l,abx,894.7,buttonB,Second,1,voice_06_clone_060.mp3,voice_06_human_060.mp3,NA,6,clone,human,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
529,76,641aeb66db7a4cd773b3d97b,task-2z3l,abx,377.3,buttonA,First,1,voice_04_human_060.mp3,voice_04_clone_060.mp3,NA,4,human,clone,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
530,77,641aeb66db7a4cd773b3d97b,task-2z3l,abx,513.6,buttonA,First,1,voice_12_human_060.mp3,voice_12_clone_060.mp3,NA,12,human,clone,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
531,78,641aeb66db7a4cd773b3d97b,task-2z3l,abx,633.8,buttonB,Second,1,voice_01_clone_060.mp3,voice_01_human_060.mp3,NA,1,clone,human,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
532,79,641aeb66db7a4cd773b3d97b,task-2z3l,abx,431.8,buttonA,First,1,voice_01_human_060.mp3,voice_01_clone_060.mp3,NA,1,human,clone,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
533,80,641aeb66db7a4cd773b3d97b,task-2z3l,abx,422.3,buttonB,Second,1,voice_11_clone_060.mp3,voice_11_human_060.mp3,NA,11,clone,human,Male,26,United Kingdom,2025-05-27T15:40:51.730000Z,1786,178,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
534,83,66db875f9a6cfec92c483bdf,task-2z3l,abx,936.8,buttonB,Second,1,voice_12_clone_060.mp3,voice_12_human_060.mp3,NA,12,clone,human,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
535,84,66db875f9a6cfec92c483bdf,task-2z3l,abx,2247.2,buttonB,Second,1,voice_09_clone_060.mp3,voice_09_human_060.mp3,NA,9,clone,human,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
536,85,66db875f9a6cfec92c483bdf,task-2z3l,abx,531.6,buttonB,Second,1,voice_08_clone_060.mp3,voice_08_human_060.mp3,NA,8,clone,human,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
537,86,66db875f9a6cfec92c483bdf,task-2z3l,abx,1203.1,buttonA,First,1,voice_12_human_060.mp3,voice_12_clone_060.mp3,NA,12,human,clone,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
538,87,66db875f9a6cfec92c483bdf,task-2z3l,abx,575,buttonB,Second,1,voice_11_clone_060.mp3,voice_11_human_060.mp3,NA,11,clone,human,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
539,88,66db875f9a6cfec92c483bdf,task-2z3l,abx,3241.3,buttonA,First,1,voice_09_human_060.mp3,voice_09_clone_060.mp3,NA,9,human,clone,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
540,89,66db875f9a6cfec92c483bdf,task-2z3l,abx,3173,buttonA,First,1,voice_11_human_060.mp3,voice_11_clone_060.mp3,NA,11,human,clone,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
541,90,66db875f9a6cfec92c483bdf,task-2z3l,abx,1571.2,buttonB,Second,1,voice_04_clone_060.mp3,voice_04_human_060.mp3,NA,4,clone,human,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
542,91,66db875f9a6cfec92c483bdf,task-2z3l,abx,913.7,buttonA,First,1,voice_01_human_060.mp3,voice_01_clone_060.mp3,NA,1,human,clone,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
543,92,66db875f9a6cfec92c483bdf,task-2z3l,abx,641.1,buttonA,First,1,voice_08_human_060.mp3,voice_08_clone_060.mp3,NA,8,human,clone,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
544,93,66db875f9a6cfec92c483bdf,task-2z3l,abx,545.1,buttonA,First,1,voice_06_human_060.mp3,voice_06_clone_060.mp3,NA,6,human,clone,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
545,95,66db875f9a6cfec92c483bdf,task-2z3l,abx,395.4,buttonA,First,1,voice_07_human_060.mp3,voice_07_clone_060.mp3,NA,7,human,clone,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
546,96,66db875f9a6cfec92c483bdf,task-2z3l,abx,2865.1,buttonB,Second,1,voice_06_clone_060.mp3,voice_06_human_060.mp3,NA,6,clone,human,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
547,98,66db875f9a6cfec92c483bdf,task-2z3l,abx,711.2,buttonA,First,1,voice_10_human_060.mp3,voice_10_clone_060.mp3,NA,10,human,clone,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
548,100,66db875f9a6cfec92c483bdf,task-2z3l,abx,663.3,buttonB,Second,1,voice_07_clone_060.mp3,voice_07_human_060.mp3,NA,7,clone,human,Male,27,United Kingdom,2025-05-27T15:57:53.404000Z,2059,171,"Yorkshire and the Humber, England (East Riding, North Lincolnshire and Yorkshire)"
549,101,67606d256cfeb888097accd1,task-2z3l,abx,579.5,buttonB,Second,1,voice_10_clone_060.mp3,voice_10_human_060.mp3,NA,10,clone,human,Male,21,United Kingdom,2025-05-27T16:37:14.824000Z,1975,106,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
550,106,67606d256cfeb888097accd1,task-2z3l,abx,877.7,buttonB,Second,1,voice_09_clone_060.mp3,voice_09_human_060.mp3,NA,9,clone,human,Male,21,United Kingdom,2025-05-27T16:37:14.824000Z,1975,106,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
551,107,67606d256cfeb888097accd1,task-2z3l,abx,942.5,buttonA,First,1,voice_07_human_060.mp3,voice_07_clone_060.mp3,NA,7,human,clone,Male,21,United Kingdom,2025-05-27T16:37:14.824000Z,1975,106,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
552,108,67606d256cfeb888097accd1,task-2z3l,abx,1286.1,buttonA,First,1,voice_01_human_060.mp3,voice_01_clone_060.mp3,NA,1,human,clone,Male,21,United Kingdom,2025-05-27T16:37:14.824000Z,1975,106,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
553,111,67606d256cfeb888097accd1,task-2z3l,abx,1495.2,buttonB,Second,1,voice_12_clone_060.mp3,voice_12_human_060.mp3,NA,12,clone,human,Male,21,United Kingdom,2025-05-27T16:37:14.824000Z,1975,106,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
554,112,67606d256cfeb888097accd1,task-2z3l,abx,481.7,buttonB,Second,1,voice_03_clone_060.mp3,voice_03_human_060.mp3,NA,3,clone,human,Male,21,United Kingdom,2025-05-27T16:37:14.824000Z,1975,106,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
555,113,67606d256cfeb888097accd1,task-2z3l,abx,855.3,buttonB,Second,1,voice_04_clone_060.mp3,voice_04_human_060.mp3,NA,4,clone,human,Male,21,United Kingdom,2025-05-27T16:37:14.824000Z,1975,106,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
556,114,67606d256cfeb888097accd1,task-2z3l,abx,471.2,buttonA,First,1,voice_09_human_060.mp3,voice_09_clone_060.mp3,NA,9,human,clone,Male,21,United Kingdom,2025-05-27T16:37:14.824000Z,1975,106,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
557,121,666db5a67ea03007602517bf,task-2z3l,abx,1523.7,buttonB,Second,1,voice_12_clone_060.mp3,voice_12_human_060.mp3,NA,12,clone,human,Male,31,United Kingdom,2025-05-27T16:42:15.421000Z,2225,19,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)"
558,125,666db5a67ea03007602517bf,task-2z3l,abx,1455.9,buttonB,Second,1,voice_03_clone_060.mp3,voice_03_human_060.mp3,NA,3,clone,human,Male,31,United Kingdom,2025-05-27T16:42:15.421000Z,2225,19,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)"
559,127,666db5a67ea03007602517bf,task-2z3l,abx,499.2,buttonA,First,1,voice_07_human_060.mp3,voice_07_clone_060.mp3,NA,7,human,clone,Male,31,United Kingdom,2025-05-27T16:42:15.421000Z,2225,19,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)"
560,130,666db5a67ea03007602517bf,task-2z3l,abx,1828.9,buttonA,First,1,voice_06_human_060.mp3,voice_06_clone_060.mp3,NA,6,human,clone,Male,31,United Kingdom,2025-05-27T16:42:15.421000Z,2225,19,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)"
561,133,666db5a67ea03007602517bf,task-2z3l,abx,1149.5,buttonA,First,1,voice_04_human_060.mp3,voice_04_clone_060.mp3,NA,4,human,clone,Male,31,United Kingdom,2025-05-27T16:42:15.421000Z,2225,19,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)"
562,135,666db5a67ea03007602517bf,task-2z3l,abx,1035.3,buttonA,First,1,voice_12_human_060.mp3,voice_12_clone_060.mp3,NA,12,human,clone,Male,31,United Kingdom,2025-05-27T16:42:15.421000Z,2225,19,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)"
563,138,666db5a67ea03007602517bf,task-2z3l,abx,3007.6,buttonA,First,1,voice_03_human_060.mp3,voice_03_clone_060.mp3,NA,3,human,clone,Male,31,United Kingdom,2025-05-27T16:42:15.421000Z,2225,19,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)"
564,139,666db5a67ea03007602517bf,task-2z3l,abx,1084.8,buttonB,Second,1,voice_07_clone_060.mp3,voice_07_human_060.mp3,NA,7,clone,human,Male,31,United Kingdom,2025-05-27T16:42:15.421000Z,2225,19,"South East, England (Berkshire, Buckinghamshire, and Oxfordshire, Surrey, Sussex, Kent, Hampshire and Isle of Wight)"
565,141,6762db21eaedea298cb0d00e,task-2z3l,abx,2315.3,buttonA,First,1,voice_11_human_060.mp3,voice_11_clone_060.mp3,NA,11,human,clone,Male,30,United Kingdom,2025-05-27T17:01:44.291000Z,2285,63,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
566,142,6762db21eaedea298cb0d00e,task-2z3l,abx,2109.6,buttonB,Second,1,voice_11_clone_060.mp3,voice_11_human_060.mp3,NA,11,clone,human,Male,30,United Kingdom,2025-05-27T17:01:44.291000Z,2285,63,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
567,144,6762db21eaedea298cb0d00e,task-2z3l,abx,3880.7,buttonB,Second,1,voice_03_clone_060.mp3,voice_03_human_060.mp3,NA,3,clone,human,Male,30,United Kingdom,2025-05-27T17:01:44.291000Z,2285,63,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
568,147,6762db21eaedea298cb0d00e,task-2z3l,abx,5199.2,buttonB,Second,1,voice_06_clone_060.mp3,voice_06_human_060.mp3,NA,6,clone,human,Male,30,United Kingdom,2025-05-27T17:01:44.291000Z,2285,63,"West Midlands, England (Herefordshire, Worcestershire and Warwickshire, Shropshire and Staffordshire, West Midlands)"
